ID,Name,play_debut
duffm002,Matt Duffy,08/01/2014
duffm003,Matt Duffy,09/16/2015
duffp101,Pat Duff,04/16/1906
dufft001,Tyler Duffey,08/05/2015
dugab101,Bill Dugan,08/05/1884
dugad101,Dan Dugan,09/05/1928
dugae101,Ed Dugan,08/05/1884
dugag101,Gus Dugas,09/17/1930
dugaj101,Joe Dugan,07/05/1917
dugdd101,Dan Dugdale,05/20/1886
dugeo101,Oscar Dugey,09/13/1913
duggb101,Bill Duggleby,04/21/1898
duggj101,Jim Duggan,06/29/1911
duggr001,Robert Dugger,08/05/2019
duggs001,Steven Duggar,07/08/2018
dukee001,Elijah Dukes,04/02/2007
dukej101,Jan Dukes,09/06/1969
dukem101,Martin Duke,08/24/1891
duket101,Tom Dukes,08/15/1967
dukez001,Zach Duke,07/02/2005
dulib101,Bob Duliba,08/11/1959
dullr001,Ryan Dull,09/01/2015
dumap001,Phil Dumatrait,08/02/2007
dumod101,Dan Dumoulin,09/05/1977
dumog101,George Dumont,09/14/1915
dumon101,Nick Dumovich,04/20/1923
dunbm001,Matt Dunbar,04/25/1995
dunbt001,Tom Dunbar,09/07/1983
duncc001,Courtney Duncan,04/02/2001
duncc002,Chris Duncan,09/10/2005
duncd101,Dave Duncan,05/06/1964
duncj001,Jeff Duncan,05/20/2003
duncj101,Jim Duncan,07/18/1899
duncm001,Mariano Duncan,04/09/1985
duncp101,Pat Duncan,07/16/1915
duncs001,Shelley Duncan,07/20/2007
dunct101,Taylor Duncan,09/15/1977
duncv101,Vern Duncan,09/11/1913
dunde101,Ed Dundon,06/02/1883
dundg101,Gus Dundon,04/14/1904
dunej101,Jim Dunegan,05/28/1970
dungs101,Sam Dungan,04/12/1892
dunhl101,Lee Dunham,04/17/1926
dunhw101,Wiley Dunham,05/24/1902
dunkd101,Davey Dunkle,08/28/1897
dunlb101,Bill Dunlap,09/02/1929
dunlf101,Fred Dunlap,05/01/1880
dunlg101,George Dunlop,09/09/1913
dunlg102,Grant Dunlap,04/21/1953
dunlj101,Jack Dunleavy,05/30/1903
dunna001,Adam Dunn,07/20/2001
dunna101,Andy Dunning,05/23/1889
dunnd001,Dane Dunning,08/19/2020
dunnj001,Jake Dunning,06/16/2013
dunnj002,Justin Dunn,09/12/2019
dunnj101,Joe Dunn,09/12/1908
dunnj102,Jack Dunn,05/06/1897
dunnj103,Jim Dunn,08/26/1952
dunnm001,Mike Dunne,06/05/1987
dunnm002,Michael Dunn,09/04/2009
dunnr101,Ron Dunn,09/03/1974
dunns001,Steve Dunn,05/03/1994
dunns002,Scott Dunn,09/11/2004
dunns101,Steve Dunning,06/14/1970
dunns102,Steve Dunn,09/27/1884
dunnt001,Todd Dunn,09/08/1996
dunss001,Shawon Dunston,04/09/1985
dunwt001,Todd Dunwoody,05/10/1997
dupef101,Frank Dupee,08/24/1901
duplj001,Jon Duplantier,04/01/2019
duprm101,Mike Dupree,04/13/1976
durad101,Dan Duran,04/17/1981
durae001,Erubiel Durazo,07/26/1999
durag001,German Duran,04/17/2008
dural001,Luis Durango,09/15/2009
duram001,Mike Durant,04/03/1996
duram002,Montana DuRapau,05/09/2019
durar001,Roberto Duran,07/06/1997
durbc001,Chad Durbin,09/26/1999
durbj001,J.D. Durbin,09/08/2004
durbk101,Kid Durbin,04/24/1907
durer101,Ryne Duren,09/25/1954
durhb101,Bull Durham,09/15/1904
durhd101,Don Durham,07/16/1972
durhe101,Ed Durham,04/19/1929
durhj101,Joe Durham,09/10/1954
durhj102,James Durham,09/15/1902
durhl001,Leon Durham,05/27/1980
durhr001,Ray Durham,04/26/1995
durnb101,Bobby Durnbaugh,09/22/1957
durng101,George Durning,09/12/1925
durnr101,Rich Durning,04/16/1917
duroj001,Jayson Durocher,06/11/2002
durol101,Leo Durocher,10/02/1925
durrr101,Red Durrett,09/14/1944
durrt001,Trent Durrington,08/06/1999
dursc101,Cedric Durst,05/30/1922
duryj101,Jesse Duryea,04/20/1889
dusae101,Erv Dusak,09/18/1941
dusec101,Carl Duser,09/15/1956
dustb101,Bob Dustal,04/09/1963
duvaa001,Adam Duvall,06/26/2014
duvam001,Mike Duvall,09/22/1998
duzeb101,Bill Duzen,09/22/1890
dwiga101,Al Dwight,06/19/1884
dwyec001,Chris Dwyer,09/24/2013
dwyef101,Frank Dwyer,09/20/1888
dwyej001,Jim Dwyer,06/10/1973
dwyej101,Joe Dwyer,04/20/1937
dwyej102,John Dwyer,05/16/1882
dybzj001,Jerry Dybzinski,04/11/1980
dyckj101,Jim Dyck,09/27/1951
dye-j001,Jermaine Dye,05/17/1996
dyerb101,Ben Dyer,05/23/1914
dyerd101,Duffy Dyer,09/21/1968
dyere101,Eddie Dyer,07/08/1922
dyerm001,Mike Dyer,06/29/1989
dygej101,Jimmy Dygert,09/08/1905
dykej101,Jimmy Dykes,05/06/1918
dykhr001,Radhames Dykhoff,06/07/1998
dyksa001,Allan Dykstra,04/08/2015
dyksl001,Lenny Dykstra,05/03/1985
dylej101,John Dyler,07/22/1882
dysoj001,Jarrod Dyson,09/07/2010
dysos001,Sam Dyson,07/05/2012
eaddd101,Don Eaddy,04/24/1959
eader001,Ryan Eades,06/08/2019
eagab101,Bill Eagan,04/08/1891
eagat101,Truck Eagan,05/01/1901
eaglb101,Bill Eagle,08/20/1898
eaklc101,Charlie Eakle,08/20/1915
earla101,Arnold Earley,09/27/1960
earlb001,Bill Earley,09/22/1986
earlb101,Billy Earle,04/27/1889
earlh101,Howard Earl,04/19/1890
earlj101,Jake Early,05/04/1939
earls001,Scott Earl,09/10/1984
earlt101,Tom Earley,09/27/1938
earng101,George Earnshaw,06/03/1928
easld001,Damion Easley,08/13/1992
easle001,Ed Easley,05/29/2015
easll001,Logan Easley,04/09/1987
easlm001,Mike Easler,09/05/1973
easom101,Mal Eason,10/01/1900
eastc101,Carl East,08/24/1915
easth101,Henry Easterday,06/23/1884
easth102,Harry East,06/17/1882
easth103,Hugh East,09/13/1941
eastj001,Jamie Easterly,04/06/1974
eastj101,Jack Easton,09/23/1889
eastj102,John Easton,06/19/1955
eastl101,Luke Easter,08/11/1949
eastp101,Paul Easterling,04/11/1928
eastr101,Rawly Eastwick,09/12/1974
eastr102,Roy Easterwood,04/21/1944
eastt101,Ted Easterly,04/17/1909
eatoa001,Adam Eaton,05/30/2000
eatoa002,Adam Eaton,09/04/2012
eatoc101,Craig Eaton,09/05/1979
eatoz101,Zeb Eaton,04/19/1944
eaveg001,Gary Eave,04/12/1988
eavev101,Vallie Eaves,09/12/1935
eayre101,Eddie Eayrs,06/30/1913
eberd001,Derrin Ebert,04/06/1999
ebrih101,Hi Ebright,04/24/1889
ecclh101,Harry Eccles,09/13/1915
echea001,Angel Echevarria,07/15/1996
echoj101,Johnny Echols,05/24/1939
eckea101,Al Eckert,04/21/1930
eckec101,Charlie Eckert,09/18/1919
ecked001,Dennis Eckersley,04/12/1975
eckee001,Eric Eckenstahler,09/09/2002
eckho101,Ox Eckhardt,04/16/1932
ecksd001,David Eckstein,04/03/2001
eddyc001,Chris Eddy,04/26/1995
eddyd101,Don Eddy,09/07/1970
eddys101,Steve Eddy,06/13/1979
edele101,Ed Edelen,08/20/1932
edelj101,Joe Edelen,04/18/1981
edelj102,John Edelman,06/02/1955
edenc101,Charlie Eden,08/17/1877
edenk001,Ken Edenfield,05/11/1995
edenm101,Mike Eden,08/02/1976
edent001,Tom Edens,06/02/1987
edgeb101,Bill Edgerton,09/03/1966
edgeb102,Butch Edge,08/13/1979
edgij001,Josh Edgin,07/13/2012
edins101,Stump Edington,06/20/1912
edled101,Dave Edler,09/04/1980
edles001,Steve Edlefsen,08/21/2011
edmat001,Tommy Edman,06/08/2019
edmob001,Brian Edmondson,04/02/1998
edmob101,Bob Edmondson,09/15/1906
edmoe101,Eddie Edmonson,10/04/1913
edmog101,George Edmondson,08/15/1922
edmoj001,Jim Edmonds,09/09/1993
edmop101,Paul Edmondson,06/20/1969
edmos101,Sam Edmonston,06/24/1907
edwab101,Bruce Edwards,06/23/1946
edwac001,Carl Edwards,09/07/2015
edwad101,Dave Edwards,09/11/1978
edwad102,Doc Edwards,04/21/1962
edwaf101,Foster Edwards,07/02/1925
edwah101,Hank Edwards,09/10/1941
edwaj001,Jon Edwards,08/15/2014
edwaj101,Johnny Edwards,06/27/1961
edwaj102,James Edwards,05/14/1922
edwam001,Mike Edwards,09/20/2003
edwam101,Mike Edwards,09/10/1977
edwam102,Marshall Edwards,04/11/1981
edwar101,Ralph Edwards,09/17/1915
edwas101,Sherman Edwards,09/21/1934
edwau101,,09/11/1875
edwaw001,Wayne Edwards,09/11/1989
eellh101,Harry Eells,04/22/1906
eenhr001,Robert Eenhoorn,04/27/1994
efliz001,Zach Eflin,06/14/2016
eganb101,Ben Egan,09/29/1908
egand101,Dick Egan,04/09/1963
egand102,Dick Egan,09/15/1908
eganj101,Jim Egan,05/15/1882
eganr101,Jack Egan,04/30/1894
egant101,Tom Egan,05/27/1965
eganw101,Wish Egan,09/03/1902
egbej001,Jack Egbert,04/21/2009
ege-c001,Cody Ege,04/23/2016
eggee101,Mose Eggert,04/27/1927
eggld101,Dave Eggler,05/18/1871
eglob001,Bruce Egloff,04/13/1991
ehmkh101,Howard Ehmke,04/12/1915
ehrer101,Red Ehret,07/07/1888
ehrhr101,Rube Ehrhardt,07/18/1924
eibeh101,Hack Eibel,06/13/1912
eibnb001,Brett Eibner,05/27/2016
eichi101,Ike Eichrodt,09/07/1925
eichj001,Juan Eichelberger,09/07/1978
eichm001,Mark Eichhorn,08/30/1982
eickj001,Jerad Eickhoff,08/21/2015
eilad001,Dave Eiland,08/03/1988
eiled101,Dave Eilers,07/27/1964
eined001,Darrell Einertson,04/15/2000
eiscj001,Joey Eischen,06/19/1994
eiseh101,Harry Eisenstat,05/19/1935
eisej001,Jim Eisenreich,04/06/1982
eisej101,Jake Eisenhart,06/10/1944
eitee101,Ed Eiteljorge,05/02/1890
ekstm001,Mike Ekstrom,09/10/2008
elanu101,Fred Ehlen,04/14/1873
elars001,Scott Elarton,06/20/1998
elbek101,Kid Elberfeld,05/30/1898
elbes001,Scott Elbert,08/29/2008
elded001,Dave Elder,07/24/2002
eldeg101,George Elder,07/22/1949
eldeh101,Heinie Elder,07/07/1913
eldrb001,Brad Eldred,07/22/2005
eldrc001,Cal Eldred,09/24/1991
elial101,Lee Elia,04/23/1966
eliar001,Roenis Elias,04/03/2014
elkop101,Pete Elko,09/17/1943
ellar101,Roy Ellam,09/18/1909
ellef101,Frank Ellerbe,08/28/1919
elleh101,Hod Eller,04/16/1917
elles001,Seth Elledge,08/16/2020
ellia001,A.J. Ellis,09/15/2008
ellia101,Allen Elliott,06/14/1923
ellib001,Brian Ellington,08/03/2015
ellib101,Ben Ellis,07/16/1896
ellib102,Babe Ellison,09/18/1916
ellib103,Bob Elliott,09/02/1939
ellib104,Bruce Ellingsen,07/04/1974
ellic001,Chris Ellis,03/31/2019
ellic101,Claude Elliott,04/16/1904
ellic102,Carter Elliott,09/10/1921
ellid001,Donnie Elliott,04/23/1994
ellid101,Dock Ellis,06/18/1968
ellig101,George Ellison,08/21/1920
ellig102,Glenn Elliott,04/17/1947
ellig103,Gene Elliott,04/13/1911
ellih101,Harry Elliott,08/01/1953
ellih102,Hal Elliott,04/19/1929
ellij001,Jason Ellison,05/09/2003
ellij101,John Ellis,05/17/1969
ellij102,Jim Ellis,08/11/1967
ellij103,Jumbo Elliott,04/21/1923
ellij104,Joe Ellick,05/13/1875
ellil101,Larry Elliot,04/19/1962
ellim001,Mark Ellis,04/09/2002
ellir001,Robert Ellis,09/12/1996
ellir101,Randy Elliott,09/10/1972
ellir102,Rube Ellis,04/15/1909
ellir103,Rob Ellis,06/18/1971
ellir104,Rowdy Elliott,09/24/1910
ellis101,Sammy Ellis,04/14/1962
ellsd101,Dick Ellsworth,06/22/1958
ellsj001,Jacoby Ellsbury,06/30/2007
ellss001,Steve Ellsworth,04/07/1988
elmoj001,Jake Elmore,08/11/2012
elmov101,Verdo Elmore,09/11/1924
elshr101,Roy Elsh,04/19/1923
elstd101,Don Elston,09/17/1953
elstk001,Kevin Elster,09/02/1986
elvin001,Narciso Elvira,09/09/1990
ely-b101,Bones Ely,06/19/1884
ely-h101,Harry Ely,09/24/1892
ely-j001,John Ely,04/28/2010
emaub001,Brad Emaus,04/01/2011
embra001,Alan Embree,09/15/1992
embrr101,Red Embree,09/10/1941
embrs101,Slim Embry,10/01/1923
emerc101,Cal Emery,07/15/1963
emerc102,Chester Emerson,09/27/1911
emers101,Spoke Emery,07/18/1924
emigc101,Charlie Emig,09/04/1896
emmeb101,Bob Emmerich,09/22/1923
emmef101,Frank Emmer,04/25/1916
emmes101,Slim Emmerich,05/14/1945
emslb101,Bob Emslie,07/25/1883
encaa001,Angelo Encarnacion,05/02/1995
encae001,Edwin Encarnacion,06/24/2005
encaj001,Juan Encarnacion,09/02/1997
encal001,Luis Encarnacion,07/27/1990
encam001,Mario Encarnacion,08/26/2001
endet001,Trevor Enders,09/02/2000
endib101,Bill Endicott,04/21/1946
engea001,Adam Engel,05/27/2017
engej101,Joe Engel,05/30/1912
enges001,Steve Engel,07/30/1985
englc101,Charlie English,07/23/1932
englc102,Charlie Engle,09/14/1925
englc103,Clyde Engle,04/12/1909
engld001,Dave Engle,04/14/1981
englg101,Gil English,09/20/1931
englj001,Jesse English,04/05/2010
englr101,Rick Engle,09/02/1981
englw101,Woody English,04/26/1927
ennid101,Del Ennis,04/28/1946
ennij001,John Ennis,04/10/2002
ennir101,Russ Ennis,09/19/1926
ennsd001,Dietrich Enns,08/10/2017
enrib001,Barry Enright,06/30/2010
enrig101,George Enright,08/08/1976
enrij101,Jack Enright,09/26/1917
ensbm001,Morgan Ensberg,09/20/2000
ens-j101,Jewel Ens,04/28/1922
ens-m101,Mutz Ens,09/02/1912
enwrc101,Charlie Enwright,04/19/1909
enyat101,Terry Enyart,06/17/1974
enzej101,Jack Enzenroth,05/01/1914
enzmj101,Johnny Enzmann,07/10/1914
eovan001,Nathan Eovaldi,08/06/2011
eppaj001,Jim Eppard,09/08/1987
eppea101,Al Epperly,04/25/1938
epplc001,Cody Eppley,04/23/2011
eppsa101,Aubrey Epps,09/29/1935
eppsh101,Hal Epps,09/09/1938
epstm101,Mike Epstein,09/16/1966
erarg101,Greg Erardi,09/06/1977
eraue101,Eddie Erautt,04/16/1947
erauj101,Joe Erautt,05/09/1950
erdot001,Todd Erdos,06/08/1997
ericd101,Don Erickson,09/01/1958
erice101,Eric Erickson,10/06/1914
erich101,Hank Erickson,04/17/1935
erich102,Hal Erickson,04/14/1953
ericj001,John Ericks,06/24/1995
ericm001,Matt Erickson,07/09/2004
ericp101,Paul Erickson,04/17/1941
ericr101,Roger Erickson,04/06/1978
ericr102,Ralph Erickson,09/11/1929
erics001,Scott Erickson,06/25/1990
erlir001,Robbie Erlin,04/30/2013
ermec101,Cal Ermer,09/26/1947
ernaf101,Frank Ernaga,05/24/1957
errid101,Dick Errickson,04/27/1938
erskc101,Carl Erskine,07/25/1948
erstd001,Darin Erstad,06/14/1996
ervip001,Phillip Ervin,04/22/2017
erwit101,Tex Erwin,08/26/1907
esasn001,Nick Esasky,06/19/1983
escac101,Chico Escarrega,04/26/1982
escae001,Edgmer Escalona,09/10/2010
escaf001,Felix Escalona,04/04/2002
escan101,Nino Escalera,04/17/1954
escas001,Sergio Escalona,05/17/2009
eschj001,Jake Esch,08/31/2016
eschj101,Jim Eschen,07/10/1915
eschl101,Larry Eschen,06/16/1942
escoa001,Angel Escobar,05/17/1988
escoa002,Alex Escobar,05/08/2001
escoa003,Alcides Escobar,09/03/2008
escoe001,Eduardo Escobar,09/02/2011
escoe002,Edwin Escobar,08/27/2014
escoj001,Jose Escobar,04/13/1991
escok001,Kelvim Escobar,06/29/1997
escol001,Luis Escobar,07/13/2019
escoy001,Yunel Escobar,06/02/2007
eshet001,Tom Eshelman,07/01/2019
eshev001,Vaughn Eshelman,05/02/1995
esmoj101,Jimmy Esmond,04/20/1911
esped101,Duke Esper,04/18/1890
espia001,Alvaro Espinoza,09/14/1984
espid001,Danny Espinosa,09/01/2010
espig001,Geno Espineli,07/20/2008
espij001,Juan Espino,06/25/1982
espin101,Nino Espinosa,09/13/1974
espip001,Paolo Espino,05/19/2017
espis001,Santiago Espinal,07/25/2020
espob001,Brian Esposito,06/02/2007
espom001,Mike Esposito,09/21/2005
espos101,Sammy Esposito,09/28/1952
espyc001,Cecil Espy,09/02/1983
essec101,Chuck Essegian,04/15/1958
essem101,Mark Esser,04/22/1979
essib101,Bill Essick,09/12/1906
essij001,Jim Essian,09/15/1973
estab001,Bobby Estalella,09/17/1996
estab101,Bobby Estalella,09/07/1935
estec001,Carlos Estevez,04/23/2016
ested101,Dude Esterbrook,05/01/1880
ested102,Dick Estelle,09/04/1964
estes001,Shawn Estes,09/16/1995
estog101,George Estock,04/21/1951
estrc101,Chuck Estrada,04/21/1960
estrf101,Frank Estrada,09/14/1971
estrh001,Horacio Estrada,05/04/1999
estrj001,Johnny Estrada,05/15/2001
estrl001,Leo Estrella,07/18/2000
estrm001,Marco Estrada,08/20/2008
estro101,Oscar Estrada,04/21/1929
estrt001,Thairo Estrada,04/21/2019
etcha101,Andy Etchebarren,09/26/1962
etchb101,Buck Etchison,09/22/1943
etheb101,Bobby Etheridge,07/16/1967
ethes001,Seth Etherton,05/26/2000
ethia001,Andre Ethier,05/02/2006
etten101,Nick Etten,09/08/1938
ettlm001,Mark Ettles,06/05/1993
eubaj101,John Eubank,09/19/1905
eubau101,Uel Eubanks,07/20/1922
eufef001,Frank Eufemia,05/21/1985
eunif101,Fred Eunick,08/29/1917
euset001,Tony Eusebio,08/08/1991
eustf101,Frank Eustace,04/16/1896
evana101,Al Evans,09/13/1939
evana102,Art Evans,06/20/1932
evanb001,Bart Evans,06/16/1998
evanb101,Barry Evans,09/04/1978
evanb102,Bill Evans,08/13/1916
evanb103,Bill Evans,04/21/1949
evanc101,Chick Evans,09/19/1909
evand001,Darrell Evans,04/20/1969
evand002,Dwight Evans,09/16/1972
evand003,Demarcus Evans,09/18/2020
evanj101,Joe Evans,07/03/1915
evanj102,Jake Evans,05/01/1879
evann001,Nick Evans,05/24/2008
evanp001,Phillip Evans,09/08/2017
evanr101,Red Evans,04/24/1936
evanr102,Roy Evans,05/15/1897
evans101,Steve Evans,04/16/1908
evant001,Tom Evans,09/02/1997
evant002,Terry Evans,06/17/2007
evanu101,,06/01/1875
eveld001,Dana Eveland,07/16/2005
evera001,Adam Everett,08/30/2001
everb001,Bryan Eversgerd,04/30/1994
everb101,Bill Everitt,04/18/1895
everc001,Carl Everett,07/01/1993
everh101,Hoot Evers,09/16/1941
everj101,Joe Evers,04/24/1913
everj102,Johnny Evers,09/01/1902
everl101,Leon Everitt,04/21/1969
evert001,Tommy Everidge,07/28/2009
evert101,Tom Evers,05/25/1882
ewelg101,George Ewell,06/26/1871
ewinb101,Buck Ewing,09/09/1880
ewinb102,Bob Ewing,04/19/1902
ewinj101,John Ewing,06/18/1883
ewinr101,Reuben Ewing,06/21/1921
ewins101,Sam Ewing,09/11/1973
ewola101,Art Ewoldt,09/17/1919
expol001,Luis Exposito,05/04/2012
eyres001,Scott Eyre,08/01/1997
eyrew001,Willie Eyre,04/06/2006
eyrig101,George Eyrich,06/13/1943
ezzeh101,Homer Ezzell,04/22/1923
faatj101,Jay Faatz,08/22/1884
faber101,Red Faber,04/17/1914
fabrb101,Bunny Fabrique,10/04/1916
fabrj001,Jorge Fabregas,04/24/1994
facer101,Roy Face,04/16/1953
faedl001,Lenny Faedo,09/06/1980
faett101,Tony Faeth,08/10/1919
fagab101,Bill Fagan,09/15/1887
fagae101,Everett Fagan,04/24/1943
fagif101,Joe Fagin,06/25/1895
faheb001,Brandon Fahey,04/30/2006
faheb101,Bill Fahey,09/26/1971
fahef101,Frank Fahey,04/25/1918
faheh101,Howard Fahey,07/23/1912
fahrj101,Jerry Fahr,04/29/1951
fahrp101,Pete Fahrer,08/17/1914
fainf101,Ferris Fain,04/15/1947
fairg101,George Fair,07/29/1876
fairj101,Jim Fairbank,09/18/1903
fairj102,Jim Fairey,04/14/1968
fairp001,Peter Fairbanks,06/09/2019
fairr101,Ron Fairly,09/09/1958
fairr102,Rags Faircloth,05/06/1919
fajah001,Hector Fajardo,08/10/1991
falca101,Anton Falch,09/30/1884
falcp001,Pete Falcone,04/13/1975
falkb001,Brian Falkenborg,10/01/1999
falkb101,Bibb Falk,07/17/1920
falkc101,Cy Falkenberg,04/21/1903
falkc102,Chet Falk,04/20/1925
fallb001,Bob Fallon,04/26/1984
fallc101,Charlie Fallon,06/30/1905
falle101,Ed Fallenstein,04/16/1931
fallg101,George Fallon,09/27/1937
falsp101,Pete Falsey,07/16/1914
falts001,Steve Falteisek,07/22/1997
falui001,Irving Falu,05/06/2012
famij001,Jeurys Familia,09/04/2012
faner001,Rikkert Faneyte,08/29/1993
fannc101,Cliff Fannin,09/02/1945
fannj101,Jim Fanning,09/11/1954
fannj102,Jack Fanning,09/20/1889
fanof101,Frank Fanovich,04/25/1949
fanoh101,Harry Fanok,04/16/1963
fanss001,Stan Fansler,09/06/1986
fanwh101,Harry Fanwell,07/23/1910
fanzc101,Carmen Fanzone,07/21/1970
farij001,Jacob Faria,06/07/2017
farim001,Monty Fariss,09/06/1991
farip001,Paul Faries,09/06/1990
farlb101,Bob Farley,04/15/1961
farlt101,Lawrence Farley,06/24/1884
farma101,Alex Farmer,09/01/1908
farmb001,Buck Farmer,08/13/2014
farmb101,Bill Farmer,05/01/1888
farme101,Ed Farmer,06/09/1971
farmh001,Howard Farmer,07/02/1990
farmj101,Jack Farmer,07/08/1916
farmk001,Kyle Farmer,07/30/2017
farmm001,Mike Farmer,05/04/1996
farnj001,Jeff Farnsworth,04/03/2002
farnk001,Kyle Farnsworth,04/29/1999
farqd001,Danny Farquhar,09/13/2011
farrb101,John Farrell,05/03/1882
farrd101,Doc Farrell,06/15/1925
farrd102,Duke Farrell,04/21/1888
farre001,Eric Farris,07/28/2011
farrj001,John Farrell,08/18/1987
farrj101,Jim Farr,09/07/1982
farrj102,Joe Farrell,05/01/1882
farrj103,John Farrell,04/26/1901
farrj104,Jack Farrell,04/16/1914
farrj105,Jack Farrell,05/01/1879
farrj106,Jack Farrell,10/27/1874
farrj107,John Farrow,04/28/1873
farrk101,Kerby Farrell,04/24/1943
farrl001,Luke Farrell,07/01/2017
farrs001,Steve Farr,05/16/1984
farrs101,Sid Farrar,05/01/1883
farrt101,Turk Farrell,09/21/1956
fasas001,Sal Fasano,04/03/1996
fassj001,Jeff Fassero,05/04/1991
fastd101,Darcy Fast,06/15/1968
fastu101,Frederick Fass,07/11/1887
faszj101,Jack Faszholz,04/25/1953
faula001,Andrew Faulkner,08/31/2015
faulb101,Bill Faul,09/19/1962
faulj101,Jim Faulkner,09/15/1927
fausb101,Buck Fausett,04/18/1944
fausc101,Charlie Faust,10/07/1911
fautj101,Joe Fautsch,04/24/1916
fauvc101,Clay Fauver,09/07/1899
fazie101,Ernie Fazio,07/03/1962
fearv101,Vern Fear,08/03/1952
featt001,Taylor Featherston,04/12/2015
feblc001,Carlos Febles,09/14/1998
fedde001,Erick Fedde,07/30/2017
fedea101,Al Federoff,09/27/1951
fedet001,Tim Federowicz,09/11/2011
fee-j101,Jack Fee,09/14/1889
fehrb101,Dutch Fehring,06/25/1934
feier001,Ryan Feierabend,09/13/2006
feine101,Eddie Feinberg,09/11/1938
feldh101,Harry Feldman,09/10/1941
feldm001,Mike Felder,09/11/1985
feldm101,Marv Felderman,04/19/1942
felds001,Scott Feldman,08/31/2005
felig101,Gus Felix,04/18/1923
felih101,Harry Felix,10/05/1901
felij001,Junior Felix,05/03/1989
felij002,Jesus Feliciano,06/10/2010
felim001,Michael Feliz,05/31/2015
felin001,Neftali Feliz,08/03/2009
felip001,Pedro Feliz,09/05/2000
felip002,Pedro Feliciano,09/04/2002
fellb101,Bob Feller,07/19/1936
fellj101,Jack Feller,09/13/1958
felsh101,Happy Felsch,04/14/1915
felsj101,John Felske,07/26/1968
feltt101,Terry Felton,09/28/1979
fennf101,Frank Fennelly,05/01/1884
fennh101,Hod Fenner,09/09/1921
fenwb101,Bobby Fenwick,04/26/1972
feres101,Stan Ferens,06/10/1942
ferga101,Alex Ferguson,08/16/1918
fergb101,Bob Ferguson,05/18/1871
fergb102,Bob Ferguson,04/29/1944
fergc001,Caleb Ferguson,06/06/2018
fergc101,Charlie Ferguson,05/01/1884
fergc102,Charlie Ferguson,09/20/1901
fergg101,Cecil Ferguson,04/19/1906
fergj101,Joe Ferguson,09/12/1970
fermf001,Felix Fermin,07/08/1987
fermr001,Ramon Fermin,08/06/1995
ferna001,Alex Fernandez,08/02/1990
fernc101,Chico Fernandez,04/20/1968
fernc102,Chico Fernandez,07/14/1956
ferne101,Ed Fernandes,06/09/1940
fernf101,Frank Fernandez,09/12/1967
fernj001,Jose Fernandez,07/03/1999
fernj002,Jared Fernandez,09/19/2001
fernj003,Jose Fernandez,04/07/2013
fernj004,Jose Miguel Fernandez,06/08/2018
fernj005,Jose Fernandez,09/01/2018
fernj006,Junior Fernandez,08/11/2019
fernn101,Nanny Fernandez,04/14/1942
ferno001,Osvaldo Fernandez,04/05/1996
ferns001,Sid Fernandez,09/20/1983
fernt001,Tony Fernandez,09/02/1983
ferra001,Anthony Ferrari,06/07/2003
ferra101,Al Ferrara,07/30/1963
ferrb101,Bob Ferris,09/12/1979
ferrb102,Bill Ferrazzi,09/07/1935
ferrc101,Cy Ferry,05/12/1904
ferrd101,Boo Ferriss,04/29/1945
ferrd102,Don Ferrarese,04/11/1955
ferrh101,Hobe Ferris,04/26/1901
ferrj001,Jeff Ferrell,07/04/2015
ferrj101,Jack Ferry,09/04/1910
ferrm101,Mike Ferraro,09/06/1966
ferrr101,Rick Ferrell,04/19/1929
ferrs101,Sergio Ferrer,04/05/1974
ferrt001,Tony Ferreira,09/17/1985
ferrt101,Tom Ferrick,04/19/1941
ferrw101,Wes Ferrell,09/09/1927
fersa101,Alex Ferson,05/04/1889
festm001,Matt Festa,07/14/2018
fettl101,Lou Fette,04/26/1937
fettm001,Mike Fetters,09/01/1989
fetzw101,Willy Fetzer,09/04/1906
fewsc101,Chick Fewster,09/19/1917
feyej001,Jonathon Feyereisen,07/24/2020
fialn101,Neil Fiala,09/03/1981
fickc001,Chuckie Fick,05/26/2012
fickj101,John Fick,07/29/1944
fickr001,Robert Fick,09/19/1998
fidrm101,Mark Fidrych,04/20/1976
fiebc101,Clarence Fieber,05/18/1932
fielb001,Bruce Fields,09/03/1986
fielc001,Cecil Fielder,07/20/1985
field001,Daniel Fields,06/04/2015
fielg101,George Fields,05/02/1872
fielj001,Josh Fields,09/13/2006
fielj002,Josh Fields,04/02/2013
