primary_date,transaction_id,player,typeof,from-franchise,from-team,to-franchise,to-team,info
19971008,542,aldrs001,Fg,TWINS,MIN,,,
19971219,543,aldrs001,F ,,,RAYS,TBA,
20001014,544,aldrs001,Fg,PHILS,PHI,,,
20001220,545,aldrs001,F ,,,INDINS,CLE,
19160828,546,aldrv101,P ,Indianapolis,Indianapolis,CUBS,CHN,
19420000,547,alexb101,Fa,,,YANKS,NYA,
19481000,548,alexb101,U ,YANKS,NYA,RSOX,BOS,
19510000,549,alexb101,U ,RSOX,BOS,DOGRS,BRO,
19540407,550,alexb101,C ,DOGRS,BRO,Portland,Portland,
19550700,551,alexb101,P ,ORLS,BAL,Portland,Portland,
19570000,552,alexb101,M ,Portland,Portland,CUBS,CHN,
19680607,553,alexd001,Da,,,DOGRS,LAN,
19761101,554,alexd001,Fg,YANKS,NYA,,,
19761123,555,alexd001,F ,,,RNGRS,TEX,
19830531,556,alexd001,R ,YANKS,NYA,,,
19830621,557,alexd001,F ,,,BJAYS,TOR,
19890605,562,alexg001,Da,,,RNGRS,TEX,
19710608,563,alexg101,Dn,,,NATEX,MON,
19720112,564,alexg101,Da,,,GIANTS,SFN,
19820402,565,alexg101,R ,PIRATS,PIT,,,
19100901,566,alexg102,D ,Syracuse,Syracuse,PHILS,PHI,
19260622,567,alexg102,W ,CUBS,CHN,CARDS,SLN,
19880204,568,alexm001,Fa,,,ORLS,BAL,
20001101,569,alexm001,Fg,RSOX,BOS,,,
20010218,570,alexm001,F ,,,MARNRS,SEA,
20011015,571,alexm001,Fg,MARNRS,SEA,,,
20020204,572,alexm001,F ,,,YANKS,NYA,
20020315,573,alexm001,Fg,YANKS,NYA,,,
20020810,574,alexm001,P ,Cordoba,Cordoba,BREWRS,MIL,
20030324,575,alexm001,P ,BREWRS,MIL,RNGRS,TEX,
20070420,580,alexm001,C ,PADRS,SDN,NATEX,WAS,
20071029,581,alexm001,Fg,NATEX,WAS,,,
19680607,582,alexm101,Da,,,CUBS,CHN,
19780331,583,alexm101,R ,ATLTCS,OAK,,,
19780901,584,alexm101,F ,,,PIRATS,PIT,
19820329,585,alexm101,P ,PIRATS,PIT,MexicoCityTigers,MexicoCityTigers,
19970603,587,alfaj001,Da,,,ASTROS,HOU,
20041015,590,alfaj001,Fg,ASTROS,HOU,,,
20041117,591,alfaj001,F ,,,BJAYS,TOR,
20051015,592,alfaj001,Fg,BJAYS,TOR,,,
20051109,593,alfaj001,F ,,,PIRATS,PIT,
20060606,594,alfaj001,R ,PIRATS,PIT,,,
20060607,595,alfaj001,F ,,,INDINS,CLE,
20061015,596,alfaj001,Fg,INDINS,CLE,,,
20070222,597,alfaj001,F ,,,METS,NYN,
20071029,598,alfaj001,Fg,METS,NYN,,,
19890703,599,alfoa001,Fa,,,NATEX,MON,
19931213,600,alfoa001,Dm,NATEX,MON,MARLNS,FLO,
20031028,601,alfoa001,Fg,CUBS,CHN,,,
20031223,602,alfoa001,F ,,,BRAVES,ATL,
20041102,603,alfoa001,Fg,BRAVES,ATL,,,
20041220,604,alfoa001,F ,,,MARLNS,FLO,
20051102,605,alfoa001,Fg,MARLNS,FLO,,,
20060208,606,alfoa001,F ,,,RNGRS,TEX,
20060609,607,alfoa001,R ,RNGRS,TEX,,,
20070123,608,alfoa001,F ,,,PHILS,PHI,
20071030,609,alfoa001,Fg,PHILS,PHI,,,
19910219,610,alfoe001,Fa,,,METS,NYN,
20021028,611,alfoe001,Fg,METS,NYN,,,
20021215,612,alfoe001,F ,,,GIANTS,SFN,
20060521,613,alfoe001,R ,ANGELS,ANA,,,
20060525,614,alfoe001,F ,,,BJAYS,TOR,
20060612,615,alfoe001,R ,BJAYS,TOR,,,
20060715,616,alfoe001,P ,Bridgeport,Bridgeport,METS,NYN,
20061015,617,alfoe001,Fg,METS,NYN,,,
19960713,618,alfoe002,Fa,,,CARDS,SLN,
20021015,619,alfoe002,Fg,BREWRS,MIL,,,
20021124,620,alfoe002,F ,,,CUBS,CHN,
20030329,621,alfoe002,R ,CUBS,CHN,,,
20040109,622,alfoe002,F ,,,MARLNS,FLO,
20041015,623,alfoe002,Fg,MARLNS,FLO,,,
20041216,624,alfoe002,F ,,,GIANTS,SFN,
20081103,625,alfoe002,Fg,GIANTS,SFN,,,
20081208,626,alfoe002,F ,,,PADRS,SDN,
20091012,627,alfoe002,Fg,PADRS,SDN,,,
20091214,628,alfoe002,F ,,,MARNRS,SEA,
20120606,629,alfoe002,R ,ROCKS,COL,,,
19860602,630,alicl001,Da,,,CARDS,SLN,
19960319,631,alicl001,W ,RSOX,BOS,CARDS,SLN,
19961031,632,alicl001,Fg,CARDS,SLN,,,
19970119,633,alicl001,F ,,,ANGELS,ANA,
19971030,634,alicl001,Fg,ANGELS,ANA,,,
19971209,635,alicl001,F ,,,RNGRS,TEX,
20001031,638,alicl001,Fg,RNGRS,TEX,,,
20010126,639,alicl001,F ,,,ROYALS,KCA,
19830606,642,allaa001,Da,,,INDINS,CLE,
19900327,643,allaa001,R ,INDINS,CLE,,,
19900402,644,allaa001,F ,,,RNGRS,TEX,
19900508,645,allaa001,R ,RNGRS,TEX,,,
19910118,646,allaa001,F ,,,ROYALS,KCA,
19911220,647,allaa001,Fg,TIGRS,DET,,,
19920123,648,allaa001,F ,,,BREWRS,MIL,
19921015,649,allaa001,R ,BREWRS,MIL,,,
19930114,650,allaa001,F ,,,GIANTS,SFN,
19940329,653,allaa001,R ,GIANTS,SFN,,,
19940503,654,allaa001,P ,SanBernardino,SanBernardino,ANGELS,CAL,
19951013,657,allaa001,R ,ANGELS,CAL,,,
19760608,658,allab101,Da,,,RNGRS,TEX,
20040607,659,alleb001,Da,,,WSOX,CHA,
20120419,660,alleb001,W ,ATLTCS,OAK,RAYS,TBA,
20120727,661,alleb001,R ,RAYS,TBA,,,
19560000,662,alleb101,Fa,,,INDINS,CLE,
19631214,663,alleb101,C ,INDINS,CLE,PIRATS,PIT,
19640400,664,alleb101,Cr,PIRATS,PIT,INDINS,CLE,
19370822,665,alleb102,P ,CUBS,CHN,PHILS,PHI,
18970712,666,alleb103,F ,,,BRAVES,BSN,
19610000,667,alleb105,Fa,,,TWINS,MIN,
19730813,668,alleb105,P ,YANKS,NYA,NATEX,MON,
19731026,669,alleb105,R ,NATEX,MON,,,
19930603,670,allec001,Dn,,,REDS,CIN,
19960604,671,allec001,Da,,,TWINS,MIN,
20011024,672,allec001,Fg,TWINS,MIN,,,
20020327,673,allec001,F ,,,ORLS,BAL,
20020416,674,allec001,R ,ORLS,BAL,,,
20020513,675,allec001,F ,,,INDINS,CLE,
20020930,676,allec001,R ,INDINS,CLE,,,
20021125,677,allec001,F ,,,MARLNS,FLO,
20030929,678,allec001,Fg,MARLNS,FLO,,,
20031126,679,allec001,F ,,,RNGRS,TEX,
20050806,682,allec001,R ,RNGRS,TEX,,,
20050811,683,allec001,F ,,,CARDS,SLN,
20051015,684,allec001,Fg,CARDS,SLN,,,
20060201,685,allec001,F ,,,ROYALS,KCA,
19950601,686,alled001,Da,,,PADRS,SDN,
19600000,687,alled101,Fa,,,PHILS,PHI,
19761105,688,alled101,Fg,PHILS,PHI,,,
19770316,689,alled101,F ,,,ATLTCS,OAK,
19780328,690,alled101,R ,ATLTCS,OAK,,,
19340205,691,allee101,P ,CARDS,SLN,PHILS,PHI,
19361202,692,allee101,P ,CUBS,CHN,ORLS,SLA,
19380619,693,allee101,R ,ORLS,SLA,,,
19140000,694,allef101,J ,DOGRS,BRO,PTF,PTF,
19760608,695,alleg001,Da,,,RSOX,BOS,
19841108,696,alleg001,Fg,RSOX,BOS,,,
19850225,697,alleg001,F ,,,BJAYS,TOR,
19850824,698,alleg001,R ,BJAYS,TOR,,,
19590000,699,alleg101,Fa,,,PIRATS,PIT,
19600410,700,alleh104,Fa,,,PHILS,PHI,
19650114,701,alleh104,P ,PHILS,PHI,RNGRS,WS2,
19710400,702,alleh104,R ,BRAVES,ATL,,,
19720901,703,alleh104,F ,,,WSOX,CHA,
19930603,704,allej001,Da,,,PIRATS,PIT,
19760608,705,allej101,Dn,,,TWINS,MIN,
19790605,706,allej101,Da,,,MARNRS,SEA,
19401224,707,allej102,P ,INDINS,CLE,ORLS,SLA,$20000
19410730,708,allej102,W ,ORLS,SLA,DOGRS,BRO,
19430416,709,allej102,P ,PHILS,PHI,DOGRS,BRO,
19450427,710,allej102,R ,GIANTS,NY1,,,
18790600,711,allej103,R ,SR1,SR1,,,
18790600,712,allej103,F ,,,CL2,CL2,
19750630,713,allek101,Fa,,,ANGELS,CAL,
19780602,714,allek101,P ,ANGELS,CAL,PIRATS,PIT,
19780630,715,allek101,R ,PIRATS,PIT,,,
19780702,716,allek101,F ,,,ORLS,BAL,
19790406,717,allek101,P ,ORLS,BAL,Maracaibo,Maracaibo,
19800406,718,allek101,F ,,,MARNRS,SEA,
19960804,719,allel001,Fa,,,DOGRS,LAN,
20031214,720,allel001,R ,ROCKS,COL,,,
20040113,721,allel001,F ,,,PIRATS,PIT,
20041015,722,allel001,Fg,PIRATS,PIT,,,
20050221,723,allel001,F ,,,ANGELS,ANA,
20051015,724,allel001,Fg,ANGELS,ANA,,,
20051111,725,allel001,F ,,,RSOX,BOS,
20060721,726,allel001,C ,RSOX,BOS,PADRS,SDN,
20061015,727,allel001,Fg,PADRS,SDN,,,
20070223,728,allel001,F ,,,DOGRS,LAN,
20070517,729,allel001,R ,DOGRS,LAN,,,
19680607,730,allel101,Da,,,ANGELS,CAL,
19740701,731,allel101,W ,RNGRS,TEX,WSOX,CHA,
19750801,732,allel101,P ,WSOX,CHA,CARDS,SLN,
19761106,733,allel101,R ,CARDS,SLN,,,
19770000,734,allel101,F ,,,BJAYS,TOR,
19770329,735,allel101,R ,BJAYS,TOR,,,
19760608,736,allen001,Da,,,METS,NYN,
19850716,737,allen001,P ,CARDS,SLN,YANKS,NYA,
19870829,738,allen001,R ,WSOX,CHA,,,
19870904,739,allen001,F ,,,YANKS,NYA,
19881104,740,allen001,Fg,YANKS,NYA,,,
19890117,741,allen001,F ,,,INDINS,CLE,
19891004,744,allen001,R ,INDINS,CLE,,,
19160210,745,allen101,P ,BUF,BUF,CUBS,CHN,
19770607,746,aller001,Da,,,WSOX,CHA,
19831020,747,aller001,Fg,MARNRS,SEA,,,
19840214,748,aller001,F ,,,TIGRS,DET,
19860403,751,aller001,R ,ORLS,BAL,,,
19860520,752,aller001,F ,,,INDINS,CLE,
19881128,753,aller001,R ,INDINS,CLE,,,
19640613,754,aller101,Fa,,,PHILS,PHI,
19090901,755,alles101,D ,Enid,Enid,ORLS,SLA,
19700604,756,allib101,Dn,,,CARDS,SLN,
19710113,757,allib101,Da,,,ANGELS,CAL,
19550124,758,allib103,Fa,,,TWINS,WS1,
19880601,759,allid001,Dn,,,DOGRS,LAN,
19890605,760,allid001,Da,,,ATLTCS,OAK,
19520000,761,allig101,Fa,,,PIRATS,PIT,
19130815,762,allim101,P ,Cadillac,Cadillac,CUBS,CHN,
19870602,763,allrb001,Da,,,INDINS,CLE,
19930603,764,almaa001,Da,,,CARDS,SLN,
20031220,765,almaa001,Fg,MARLNS,FLO,,,
20031222,766,almaa001,F ,,,BRAVES,ATL,
20041004,767,almaa001,Fg,BRAVES,ATL,,,
20041111,768,almaa001,F ,,,GIANTS,SFN,
20050414,769,almaa001,R ,GIANTS,SFN,,,
20050421,770,almaa001,F ,,,DBACKS,ARI,
20050722,771,almaa001,R ,DBACKS,ARI,,,
20050804,772,almaa001,F ,,,CARDS,SLN,
20050906,773,almaa001,R ,CARDS,SLN,,,
19901210,774,almac001,Fa,,,BJAYS,TOR,
20011015,775,almac001,Fg,YANKS,NYA,,,
20020120,776,almac001,F ,,,ROCKS,COL,
20020330,777,almac001,W ,ROCKS,COL,REDS,CIN,
20031015,780,almac001,Fg,REDS,CIN,,,
20031030,781,almac001,F ,,,RNGRS,TEX,
20051014,782,almac001,Fg,RNGRS,TEX,,,
20060216,783,almac001,F ,,,BRAVES,ATL,
20060826,784,almac001,R ,BRAVES,ATL,,,
20070405,785,almac001,F ,,,RSOX,BOS,
20071029,786,almac001,Fg,RSOX,BOS,,,
19390615,787,almam101,P ,ORLS,SLA,DOGRS,BRO,$25000
19400424,788,almam101,P ,DOGRS,BRO,CARDS,SLN,
19110615,789,almer101,P ,NewBritain,NewBritain,REDS,CIN,
19710608,790,almob001,Dn,,,PADRS,SDN,
19740605,791,almob001,Da,,,PADRS,SDN,
19800707,792,almob001,R ,NATEX,MON,,,
19800711,793,almob001,F ,,,METS,NYN,
19801219,794,almob001,R ,METS,NYN,,,
19810204,795,almob001,F ,,,WSOX,CHA,
19821110,796,almob001,Fg,WSOX,CHA,,,
19830118,797,almob001,F ,,,ATLTCS,OAK,
19841108,798,almob001,Fg,ATLTCS,OAK,,,
19850408,799,almob001,F ,,,PIRATS,PIT,
19880616,802,almob001,R ,PHILS,PHI,,,
19960212,803,almoe001,Fa,,,YANKS,NYA,
20040326,804,almoe001,R ,YANKS,NYA,,,
20040401,805,almoe001,F ,,,ROCKS,COL,
20041015,806,almoe001,Fg,ROCKS,COL,,,
20041201,807,almoe001,F ,,,INDINS,CLE,
20050103,808,almoe001,P ,INDINS,CLE,NipponHamFighters,NipponHamFighters,
20070514,809,almoe001,F ,,,TIGRS,DET,
20081103,810,almoe001,Fg,TIGRS,DET,,,
20090116,811,almoe001,F ,,,CUBS,CHN,
20090324,812,almoe001,R ,CUBS,CHN,,,
20090401,813,almoe001,F ,,,BREWRS,MIL,
20121103,816,almoe001,Fg,BREWRS,MIL,,,
19980602,817,almoe002,Da,,,WSOX,CHA,
20031120,818,almoe002,W ,METS,NYN,RSOX,BOS,
20041015,821,almoe002,Fg,RSOX,BOS,,,
20050216,822,almoe002,F ,,,TIGRS,DET,
20051015,823,almoe002,Fg,TIGRS,DET,,,
19930209,824,almoh001,Fa,,,MARLNS,FLO,
20010608,827,almoh001,R ,MARLNS,FLO,,,
20030123,828,almoh001,F ,,,RSOX,BOS,
20030707,829,almoh001,Fg,RSOX,BOS,,,
20030710,830,almoh001,F ,,,NATEX,MON,
20031221,831,almoh001,Fg,NATEX,MON,,,
20040114,832,almoh001,F ,,,PIRATS,PIT,
20040718,833,almoh001,R ,PIRATS,PIT,,,
20040722,834,almoh001,F ,,,ROCKS,COL,
20041015,835,almoh001,Fg,ROCKS,COL,,,
20050202,836,almoh001,F ,,,BRAVES,ATL,
20050614,837,almoh001,R ,BRAVES,ATL,,,
20070223,838,almoh001,F ,,,CUBS,CHN,
20070400,839,almoh001,R ,CUBS,CHN,,,
19440000,840,aloml101,Fa,,,TWINS,WS1,
19490000,841,aloml101,U ,TWINS,WS1,TIGRS,DET,
19850216,842,alomr001,Fa,,,PADRS,SDN,
19951030,843,alomr001,Fg,BJAYS,TOR,,,
19951221,844,alomr001,F ,,,ORLS,BAL,
19981026,845,alomr001,Fg,ORLS,BAL,,,
19981201,846,alomr001,F ,,,INDINS,CLE,
20031030,847,alomr001,Fg,WSOX,CHA,,,
20040106,848,alomr001,F ,,,DBACKS,ARI,
20041103,849,alomr001,Fg,WSOX,CHA,,,
20050120,850,alomr001,F ,,,RAYS,TBA,
20050319,851,alomr001,Z ,RAYS,TBA,,,
19831021,852,aloms001,Fa,,,PADRS,SDN,
20001027,853,aloms001,Fg,INDINS,CLE,,,
20001218,854,aloms001,F ,,,WSOX,CHA,
20021031,855,aloms001,Fg,ROCKS,COL,,,
20021220,856,aloms001,F ,,,WSOX,CHA,
20041029,859,aloms001,Fg,WSOX,CHA,,,
20041208,860,aloms001,F ,,,RNGRS,TEX,
20051028,861,aloms001,Fg,RNGRS,TEX,,,
20051213,862,aloms001,F ,,,DOGRS,LAN,
20061031,863,aloms001,Fg,WSOX,CHA,,,
20070301,864,aloms001,F ,,,METS,NYN,
20071030,865,aloms001,Fg,METS,NYN,,,
19600000,866,aloms101,Fa,,,BRAVES,MLN,
19740708,867,aloms101,P ,ANGELS,CAL,YANKS,NYA,
19781024,868,aloms101,R ,RNGRS,TEX,,,
20050607,869,alony001,Dn,,,TWINS,MIN,
20080605,870,alony001,Da,,,REDS,CIN,
19551114,871,alouf101,Fa,,,GIANTS,NY1,
19730906,872,alouf101,W ,YANKS,NYA,NATEX,MON,
19731207,873,alouf101,P ,NATEX,MON,BREWRS,MIL,
19740429,874,alouf101,R ,BREWRS,MIL,,,
19580825,875,alouj101,Fa,,,GIANTS,SFN,
19681014,876,alouj101,X ,GIANTS,SFN,NATEX,MON,
19730731,877,alouj101,P ,ASTROS,HOU,ATLTCS,OAK,
19750328,878,alouj101,R ,ATLTCS,OAK,,,
19750412,879,alouj101,F ,,,METS,NYN,
19760330,880,alouj101,R ,METS,NYN,,,
19771219,881,alouj101,F ,,,ASTROS,HOU,
19791101,882,alouj101,Fg,ASTROS,HOU,,,
19860114,883,aloum001,Da,,,PIRATS,PIT,
19961207,884,aloum001,Fg,NATEX,MON,,,
19961212,885,aloum001,F ,,,MARLNS,FLO,
20011105,886,aloum001,Fg,ASTROS,HOU,,,
20011219,887,aloum001,F ,,,CUBS,CHN,
20041101,888,aloum001,Fg,CUBS,CHN,,,
20050105,889,aloum001,F ,,,GIANTS,SFN,
20061029,890,aloum001,Fg,GIANTS,SFN,,,
20061121,891,aloum001,F ,,,METS,NYN,
20081031,892,aloum001,Fg,METS,NYN,,,
19570000,893,aloum101,Fa,,,GIANTS,NY1,
19730906,894,aloum101,P ,YANKS,NYA,CARDS,SLN,
19731025,895,aloum101,P ,CARDS,SLN,PADRS,SDN,
19740711,896,aloum101,R ,PADRS,SDN,,,
19720821,897,alstd101,Fa,,,YANKS,NYA,
19790323,898,alstd101,R ,ATLTCS,OAK,,,
19790405,899,alstd101,F ,,,INDINS,CLE,
19810409,900,alstd101,R ,INDINS,CLE,,,
19920601,901,alstg001,Da,,,ROCKS,COL,
19350600,902,alstw101,Fo,,,CARDS,SLN,
19800220,903,altap001,P ,Miami,Miami,PHILS,PHI,
19060529,904,altid101,P ,Lancaster,Lancaster,TWINS,WS1,
19090109,905,altid101,P ,INDINS,CLE,WSOX,CHA,
19100901,906,altid101,D ,Minneapolis,Minneapolis,REDS,CIN,
19550819,907,altmg101,Fa,,,CUBS,CHN,
19510000,908,altoj101,Fa,,,INDINS,CLE,
19590113,909,altoj101,P ,INDINS,CLE,Toronto,Toronto,
19611012,910,altoj101,R ,TWINS,MIN,,,
19611012,911,altoj101,F ,,,DOGRS,LAN,
18980700,912,altrn101,P ,GrandRapids,GrandRapids,LS3,LS3,
19030702,913,altrn101,P ,RSOX,BOS,WSOX,CHA,
20070306,914,altuj001,Fa,,,ASTROS,HOU,
19530000,915,alusg101,Fa,,,TIGRS,DET,
19620507,916,alusg101,P ,TIGRS,DET,ATLTCS,KC1,
20030603,917,alvaa001,Da,,,RSOX,BOS,
20080512,918,alvaa001,R ,RSOX,BOS,,,
19861218,919,alvac001,Fa,,,WSOX,CHA,
19941017,920,alvac001,Fg,WSOX,CHA,,,
19950311,921,alvac001,F ,,,NATEX,MON,
19951016,922,alvac001,Fg,NATEX,MON,,,
19970418,923,alvac001,F ,,,WSOX,CHA,
19971017,924,alvac001,Fg,WSOX,CHA,,,
19990319,925,alvac001,F ,,,PHILS,PHI,
19950601,926,alvag001,Da,,,PADRS,SDN,
19971118,927,alvag001,X ,PADRS,SDN,DBACKS,ARI,
20061017,928,alvah001,Fa,,,BJAYS,TOR,
19780606,929,alvaj001,Da,,,BRAVES,ATL,
19841015,930,alvaj001,Fg,ASTROS,HOU,,,
19850506,931,alvaj001,F ,,,ROYALS,KCA,
19850705,932,alvaj001,R ,ROYALS,KCA,,,
19850719,933,alvaj001,F ,,,NATEX,MON,
19860331,934,alvaj001,R ,NATEX,MON,,,
19860404,935,alvaj001,F ,,,BRAVES,ATL,
19891204,936,alvaj001,D ,BRAVES,ATL,GIANTS,SFN,
19950725,937,alvaj002,Fa,,,ANGELS,CAL,
20011015,938,alvaj002,Fg,ANGELS,ANA,,,
20011130,939,alvaj002,F ,,,RNGRS,TEX,
20021118,940,alvaj002,R ,RNGRS,TEX,,,
20030205,941,alvaj002,F ,,,MARLNS,FLO,
20031015,942,alvaj002,Fg,MARLNS,FLO,,,
20040210,943,alvaj002,F ,,,YANKS,NYA,
20040403,944,alvaj002,R ,YANKS,NYA,,,
20040429,945,alvaj002,F ,,,MARLNS,FLO,
20041015,946,alvaj002,Fg,MARLNS,FLO,,,
19670000,947,alval101,Fa,,,RSOX,BOS,
19761106,948,alval101,P ,CARDS,SLN,TIGRS,DET,
19770225,949,alval101,P ,TIGRS,DET,METS,NYN,
19770427,950,alval101,Pr,METS,NYN,TIGRS,DET,
19770622,951,alval101,R ,TIGRS,DET,,,
19550700,952,alvao101,U ,Hobbs,Hobbs,TWINS,WS1,
19700000,953,alvao102,Fa,,,DOGRS,LAN,
20050607,954,alvap001,Dn,,,RSOX,BOS,
20080605,955,alvap001,Da,,,PIRATS,PIT,
19560000,956,alvar101,Fa,,,REDS,CIN,
19900604,957,alvat001,Da,,,NATEX,MON,
19950927,958,alvat002,Fa,,,PIRATS,PIT,
20041201,959,alvat002,R ,PIRATS,PIT,,,
20050119,960,alvat002,F ,,,WSOX,CHA,
20051015,961,alvat002,Fg,WSOX,CHA,,,
20060117,962,alvat002,F ,,,ORLS,BAL,
20060826,963,alvat002,R ,ORLS,BAL,,,
19970516,964,alvav001,Fa,,,DOGRS,LAN,
19860923,965,alvaw001,Fa,,,RNGRS,TEX,
19971101,966,alvaw001,Fg,GIANTS,SFN,,,
19971203,967,alvaw001,F ,,,RAYS,TBA,
20020930,968,alvaw001,R ,RAYS,TBA,,,
20030131,969,alvaw001,F ,,,DOGRS,LAN,
20051019,974,alvaw001,Z ,DOGRS,LAN,,,
19580000,975,alvim101,Fa,,,INDINS,CLE,
19701020,976,alvim101,R ,BREWRS,MIL,,,
18901013,977,alvob101,P ,TL2,TL2,CL4,CL4,$700
18910521,978,alvob101,P ,CL4,CL4,WS9,WS9,$500
19620000,979,alyeb101,Fa,,,REDS,CIN,
19621126,980,alyeb101,Df,REDS,CIN,RNGRS,WS2,
19711129,981,alyeb101,D ,TWINS,MIN,ATLTCS,OAK,
19540202,982,amalj101,Fb,,,GIANTS,NY1,
19581205,983,amalj101,R ,GIANTS,SFN,,,
19591130,984,amalj101,D ,Toronto,Toronto,GIANTS,SFN,
19611010,985,amalj101,Xe,GIANTS,SFN,ASTROS,HOU,
19640329,986,amalj101,P ,GIANTS,SFN,CUBS,CHN,
19670706,989,amalj101,R ,CUBS,CHN,,,
20070125,990,amara001,Fa,,,ANGELS,ANA,
19830606,991,amarr001,Da,,,CUBS,CHN,
19881205,992,amarr001,D ,CUBS,CHN,WSOX,CHA,
19901015,993,amarr001,Fg,WSOX,CHA,,,
19901125,994,amarr001,F ,,,MARNRS,SEA,
19981026,995,amarr001,Fg,MARNRS,SEA,,,
19981221,996,amarr001,F ,,,ORLS,BAL,
20000728,997,amarr001,R ,ORLS,BAL,,,
20000825,998,amarr001,F ,,,BRAVES,ATL,
20001018,999,amarr001,Fg,BRAVES,ATL,,,
19870602,1000,amarr002,Da,,,ANGELS,CAL,
19951109,1001,amarr002,R ,INDINS,CLE,,,
19960124,1002,amarr002,F ,,,BJAYS,TOR,
19960505,1003,amarr002,R ,BJAYS,TOR,,,
19960506,1004,amarr002,F ,,,PHILS,PHI,
19540000,1005,amarr101,Fa,,,CARDS,SLN,
19681106,1006,amarr101,P ,YANKS,NYA,ANGELS,CAL,
19691022,1007,amarr101,R ,ANGELS,CAL,,,
19700413,1008,amarr101,F ,,,PHILS,PHI,
19720301,1009,amarr101,R ,PHILS,PHI,,,
19391207,1010,amblw101,P ,ATLTCS,PHA,GIANTS,NY1,
19980602,1011,ambrc001,Da,,,MARLNS,FLO,
20041015,1012,ambrc001,Fg,MARLNS,FLO,,,
20041119,1013,ambrc001,F ,,,RSOX,BOS,
20061015,1014,ambrc001,Fg,ROYALS,KCA,,,
20061227,1015,ambrc001,F ,,,METS,NYN,
20071011,1016,ambrc001,Fg,METS,NYN,,,
20071119,1017,ambrc001,F ,,,PADRS,SDN,
20081014,1018,ambrc001,Fg,PADRS,SDN,,,
20090124,1019,ambrc001,F ,,,RSOX,BOS,
20090610,1020,ambrc001,C ,RSOX,BOS,METS,NYN,
20091109,1021,ambrc001,Fg,METS,NYN,,,
20060606,1022,ambrh001,Da,,,DBACKS,ARI,
20091210,1023,ambrh001,D ,DBACKS,ARI,INDINS,CLE,
20120617,1024,ambrh001,R ,INDINS,CLE,,,
20120621,1025,ambrh001,F ,,,ASTROS,HOU,
19800820,1026,amele001,Fa,,,DOGRS,LAN,
19030817,1027,amesr101,P ,Ilion,Ilion,GIANTS,NY1,$1500
19150724,1028,amesr101,P ,REDS,CIN,CARDS,SLN,
19190905,1029,amesr101,P ,CARDS,SLN,PHILS,PHI,
19191000,1030,amesr101,Pr,PHILS,PHI,CARDS,SLN,
19200408,1031,amesr101,R ,CARDS,SLN,,,
19980602,1032,ameza001,Dn,,,ROCKS,COL,
19990602,1033,ameza001,Da,,,ANGELS,ANA,
20041217,1034,ameza001,W ,ANGELS,ANA,ROCKS,COL,
20050420,1035,ameza001,W ,ROCKS,COL,PIRATS,PIT,
20050505,1036,ameza001,R ,PIRATS,PIT,,,
20051122,1037,ameza001,F ,,,MARLNS,FLO,
20091212,1038,ameza001,Fg,MARLNS,FLO,,,
20100203,1039,ameza001,F ,,,DOGRS,LAN,
20101106,1040,ameza001,Fg,DOGRS,LAN,,,
20110126,1041,ameza001,F ,,,ROCKS,COL,
20110908,1042,ameza001,R ,MARLNS,FLO,,,
20120113,1043,ameza001,F ,,,CUBS,CHN,
20121029,1044,ameza001,Fg,CUBS,CHN,,,
19520000,1045,amors101,Fa,,,DOGRS,BRO,
19541122,1046,amorv101,D ,Oakland,Oakland,CUBS,CHN,
19570000,1047,amorv101,U ,CUBS,CHN,REDS,CIN,
19820607,1048,andea001,Da,,,TWINS,MIN,
19911220,1049,andea001,Fg,TWINS,MIN,,,
19920129,1050,andea001,F ,,,YANKS,NYA,
19930000,1051,andea001,U ,YANKS,NYA,,,
19930227,1052,andea001,F ,,,RNGRS,TEX,
19850603,1053,andeb001,Da,,,RSOX,BOS,
20011116,1056,andeb001,R ,ORLS,BAL,,,
20011206,1057,andeb001,F ,,,INDINS,CLE,
20020521,1058,andeb001,R ,INDINS,CLE,,,
20021209,1059,andeb001,F ,,,PADRS,SDN,
20030503,1060,andeb001,R ,PADRS,SDN,,,
19930603,1061,andeb002,Da,,,ANGELS,CAL,
19971118,1062,andeb002,X ,INDINS,CLE,DBACKS,ARI,
20021028,1063,andeb002,Fg,DBACKS,ARI,,,
20021223,1064,andeb002,F ,,,INDINS,CLE,
20051027,1067,andeb002,Fg,ROYALS,KCA,,,
20060207,1068,andeb002,F ,,,RNGRS,TEX,
20061015,1069,andeb002,Fg,RNGRS,TEX,,,
20030603,1070,andeb003,Da,,,WSOX,CHA,
20091212,1071,andeb003,Fg,RSOX,BOS,,,
20091222,1072,andeb003,F ,,,ROYALS,KCA,
20120226,1073,andeb003,F ,,,DOGRS,LAN,
20120331,1074,andeb003,R ,DOGRS,LAN,,,
20120407,1075,andeb003,F ,,,ROCKS,COL,
20060606,1076,andeb004,Da,,,DBACKS,ARI,
20050607,1077,andeb005,Da,,,CARDS,SLN,
20121103,1078,andeb005,Fg,CARDS,SLN,,,
20121111,1079,andeb005,F ,,,WSOX,CHA,
19770607,1080,andeb101,Da,,,MARNRS,SEA,
19540729,1081,andeb102,Fa,,,CUBS,CHN,
19600000,1082,andec101,Fa,,,CARDS,SLN,
19611010,1083,andec101,X ,CARDS,SLN,METS,NYN,
19810608,1084,anded001,Da,,,DOGRS,LAN,
