ID,Last,First,nickname,play_debut,HOF
mullg102,Mullin,George Joseph,George,05/04/1902,NOT
mullh101,Mullin,Henry J.,Henry,06/04/1884,NOT
mullj101,Mulligan,Joseph Ignatius,Joe,06/28/1934,NOT
mullj102,Mullen,James Henry,Jim,06/01/1904,NOT
mullj103,Mulligan,Edward Joseph,Eddie,09/23/1915,NOT
mullj104,Mullin,John F.,John,09/09/1876,NOT
mullj105,Mulligan,John,John,06/14/1884,NOT
mullk001,Muller,Kyle Douglas,Kyle,06/16/2021,
mullm101,Mullen,Ford Parker,Moon,04/18/1944,NOT
mullp101,Mullin,Patrick Joseph,Pat,09/18/1940,NOT
mullr001,Mulliniks,Steven Rance,Rance,06/18/1977,NOT
mulls001,Mulligan,Sean Patrick,Sean,09/01/1996,NOT
mulls002,Mullen,Kenneth Scott,Scott,08/31/2000,NOT
mullt101,Mullane,Anthony John,Tony,08/27/1881,NOT
mullu101,Mullen,Martin,Martin,08/17/1872,NOT
mulrd101,Mulrenan,Dominic Joseph,Dominic,04/24/1921,NOT
mulrf101,Mulroney,Francis Joseph,Frank,04/15/1930,NOT
mulvj101,Mulvey,Joseph Henry,Joe,05/31/1883,NOT
mulvk001,Mulvey,Kevin John,Kevin,07/20/2009,NOT
mumpj001,Mumphrey,Jerry Wayne,Jerry,09/10/1974,NOT
muncb101,Muncrief,Robert Cleveland,Bob,09/30/1937,NOT
muncj101,Munch,Jacob Ferdinand,Jake,05/27/1918,NOT
muncj102,Munce,John Louis,John,08/19/1884,NOT
muncm001,Muncy,Maxwell Steven,Max,04/25/2015,NOT
mundb101,Mundy,William Edward,Bill,08/17/1913,NOT
mundg101,Mundinger,George,George,05/09/1884,NOT
mungr101,Munger,George David,Red,05/01/1943,NOT
mungv101,Mungo,Van Lingle,Van,09/07/1931,NOT
munic001,Muniz,Carlos Javier,Carlos,09/25/2007,NOT
munim101,Muniz,Manuel (Rodriguez),Manny,09/03/1971,NOT
munnh101,Munn,Horatio Brinsmade,Horatio,09/04/1875,NOT
munnl101,Munns,Leslie Ernest,Les,04/22/1934,NOT
munns101,Munninghoff,Scott Andrew,Scott,04/13/1980,NOT
munoa001,Munoz,Arnaldo Rafel,Arnie,06/19/2004,NOT
munoa002,Munoz,Andres Clemente,Andres,07/12/2019,
munob001,Munoz,Roberto (Sbert),Bobby,05/29/1993,NOT
munod001,Muno,Daniel Joseph,Danny,04/17/2015,NOT
munoj001,Munoz,Jose Luis,Jose,04/07/1996,NOT
munom001,Munoz,Michael Anthony,Mike,09/06/1989,NOT
munon001,Munoz,Noe,Noe,04/30/1995,NOT
munoo001,Munoz,Juan Oscar,Oscar,08/06/1995,NOT
munop001,Munoz,Pedro Javier (Gonzalez),Pedro,09/01/1990,NOT
munoy001,Munoz,Yairo,Yairo,03/29/2018,NOT
munrp001,Munro,Peter Daniel,Peter,04/06/1999,NOT
munse001,Munson,Eric Walter,Eric,07/18/2000,NOT
munsj101,Munson,Joseph Martin Napoleon,Joe,09/18/1925,NOT
munsr101,Munson,Clarence Hanford,Red,08/28/1905,NOT
munst101,Munson,Thurman Lee,Thurman,08/08/1969,NOT
munts001,Munter,Scott Michael,Scott,05/11/2005,NOT
munyj101,Munyan,John Baird,John,07/12/1887,NOT
muram101,Murakami,Masanori,Masanori,09/01/1964,NOT
muras001,Mura,Stephen Andrew,Steve,09/05/1978,NOT
murat001,Murata,Toru,Toru,06/28/2015,NOT
murcb101,Murcer,Bobby Ray,Bobby,09/08/1965,NOT
murcs101,Murch,Simeon Augustus,Simmy,09/20/1904,NOT
murct101,Murchison,Thomas Malcolm,Tim,06/21/1917,NOT
murdw101,Murdoch,Wilbur Edwin,Wilbur,08/29/1908,NOT
murfr101,Murff,John Robert,Red,04/21/1956,NOT
murnt101,Murnane,Timothy Hayes,Tim,04/26/1872,NOT
murpb001,Murphy,William R.W.,Bill,09/03/2007,NOT
murpb101,Murphy,William Eugene,Billy,04/15/1966,NOT
murpb102,Murphy,Robert R.,Buzz,07/14/1918,NOT
murpb103,Murphy,Robert J.,Bob,05/27/1890,NOT
murpc101,Murphy,Cornelius David,Connie,09/17/1893,NOT
murpc102,Murphy,Cornelius B.,Con,09/11/1884,NOT
murpc103,Murphy,Clarence,Clarence,06/17/1886,NOT
murpd001,Murphy,Dale Bryan,Dale,09/13/1976,NOT
murpd002,Murphy,Dwayne Keith,Dwayne,04/08/1978,NOT
murpd003,Murphy,Daniel Lee,Dan,08/10/1989,NOT
murpd004,Murphy,Donald Rex,Donnie,09/18/2004,NOT
murpd005,Murphy,David Matthew,David,09/02/2006,NOT
murpd006,Murphy,Daniel Thomas,Daniel,08/02/2008,NOT
murpd101,Murphy,Herbert Courtland,Dummy,04/14/1914,NOT
murpd102,Murphy,Richard Lee,Dick,06/13/1954,NOT
murpd103,Murphy,David Francis,Dave,08/28/1905,NOT
murpd104,Murphy,Daniel Joseph,Danny,04/26/1892,NOT
murpd105,Murphy,Daniel Francis,Danny,06/18/1960,NOT
murpd106,Murphy,Daniel Francis,Danny,09/17/1900,NOT
murpe101,Murphy,Edward Joseph,Ed,09/10/1942,NOT
murpe102,Murphy,John Edward,Eddie,08/26/1912,NOT
murpe103,Murphy,Edward James,Ed,04/23/1898,NOT
murpf101,Murphy,Francis Patrick,Frank,07/02/1901,NOT
murph101,Murphy,Howard,Howard,08/04/1909,NOT
murpj001,Murphy,John Ryan,John Ryan,09/02/2013,NOT
murpj101,Murphy,Joseph Akin,Joe,04/28/1886,NOT
murpj102,Murphy,John Patrick,John,09/10/1902,NOT
murpj103,Murphy,John Joseph,Johnny,05/19/1932,NOT
murpj104,Murphy,John Henry,John,04/17/1884,NOT
murpl101,Murphy,Leo Joseph,Leo,05/02/1915,NOT
murpl102,Murphy,Patrick Lawrence,Larry,05/30/1891,NOT
murpm101,Murphy,Morgan Edward,Morgan,04/22/1890,NOT
murpm102,Murphy,Michael Jerome,Mike,05/17/1912,NOT
murpp001,Murphy,Patrick Brian,Patrick,09/18/2020,
murpp101,Murphy,Patrick J.,Pat,09/02/1887,NOT
murpr001,Murphy,Robert Albert,Rob,09/13/1985,NOT
murps001,Murphy,Sean Michael,Sean,09/04/2019,
murpt001,Murphy,Thomas Christian,Tommy,05/04/2006,NOT
murpt002,Murphy,Thomas James,Tom,09/12/2015,NOT
murpt101,Murphy,Thomas Andrew,Tom,06/13/1968,NOT
murpt102,Murphy,Francis J.,Tony,10/15/1884,NOT
murpu102,Murphy,,,08/16/1884,NOT
murpw101,Murphy,William H.,Willie,05/01/1884,NOT
murpw102,Murphy,Walter Joseph,Walter,04/19/1931,NOT
murpy101,Murphy,William Henry,Yale,04/19/1894,NOT
murra001,Murray,Arlington John,A.J.,05/16/2007,NOT
murra101,Murray,Ambrose Joseph,Amby,07/05/1936,NOT
murrb101,Murray,Robert Hayes,Bobby,09/24/1923,NOT
murrb102,Murray,William Allenwood,Bill,06/27/1917,NOT
murrc001,Murray,Calvin Duane,Calvin,06/22/1999,NOT
murrc002,Murray,Colton James,Colton,09/02/2015,NOT
murrd001,Murray,Dale Albert,Dale,07/07/1974,NOT
murrd002,Murray,Daniel Saffle,Dan,08/09/1999,NOT
murre001,Murray,Eddie Clarence,Eddie,04/07/1977,HOF
murre101,Murray,Edward Francis,Ed,06/24/1917,NOT
murrg001,Murray,Glenn Everett,Glenn,05/10/1996,NOT
murrg101,Murray,George King,George,05/08/1922,NOT
murrh001,Murray,Heath Robertson,Heath,05/24/1997,NOT
murri101,Murrell,Ivan Augustus (Peters),Ivan,09/28/1963,NOT
murrj101,Murray,James Oscar,Jim,09/02/1902,NOT
murrj102,Murray,Joseph Ambrose,Joe,08/17/1950,NOT
murrj103,Murray,James Francis,Jim,07/03/1922,NOT
murrl101,Murray,Larry,Larry,09/07/1974,NOT
murrm001,Murray,Matthew Michael,Matt,08/12/1995,NOT
murrm101,Murray,Jeremiah J.,Miah,05/17/1884,NOT
murrp101,Murray,Patrick Joseph,Pat,07/01/1919,NOT
murrr101,Murray,Richard Dale,Rich,06/07/1980,NOT
murrr102,Murray,Raymond Lee,Ray,04/25/1948,NOT
murrr103,Murray,John Joseph,Red,06/16/1906,NOT
murrt101,Murray,Anthony Joseph,Tony,10/06/1923,NOT
murrt102,Murray,Thomas Aloysius,Tom,06/20/1894,NOT
murtd101,Murtaugh,Daniel Edward,Danny,07/03/1941,NOT
murtm001,Murton,Matthew Henry,Matt,07/08/2005,NOT
muset101,Muser,Anthony Joseph,Tony,09/14/1969,NOT
musgd101,Musgraves,Dennis Eugene,Dennis,07/09/1965,NOT
musgh001,Musgrave,Harrison Scott,Harrison,04/23/2018,NOT
musgj001,Musgrove,Joseph Anthony,Joe,08/02/2016,NOT
musis101,Musial,Stanley Frank,Stan,09/17/1941,HOF
mussb101,Mussill,Bernard James,Barney,04/20/1944,NOT
mussd101,Musser,William Daniel,Danny,09/18/1932,NOT
mussj001,Musselman,Jeffrey Joseph,Jeff,09/02/1986,NOT
mussm001,Mussina,Michael Cole,Mike,08/04/1991,HOF
mussn001,Musser,Neal Gordon,Neal,04/21/2007,NOT
mussp101,Musser,Paul,Paul,06/06/1912,NOT
mussr001,Musselman,Ralph Ronald,Ron,08/18/1982,NOT
musta101,Mustaikis,Alexander Dominick,Alex,07/07/1940,NOT
mutij001,Mutis,Jeffrey Thomas,Jeff,06/15/1991,NOT
myatg101,Myatt,Glenn Calvin,Glenn,04/15/1920,NOT
myatg102,Myatt,George Edward,George,08/16/1938,NOT
myera101,Myers,James Albert,Al,09/27/1884,NOT
myerb001,Myers,Brett Allen,Brett,07/24/2002,NOT
myerb101,Myers,William Harrison,Billy,04/16/1935,NOT
myerb102,Myers,James Albert,Bert,04/25/1896,NOT
myerb103,Myer,Charles Solomon,Buddy,09/26/1925,NOT
myere101,Myers,Elmer Glenn,Elmer,10/06/1915,NOT
myerg001,Myers,Gregory Richard,Greg,09/12/1987,NOT
myerg101,Myers,George D.,George,05/02/1884,NOT
myerh101,Myers,Ralph Edward,Hap,04/16/1910,NOT
myerh102,Myers,Henry Harrison,Hi,08/30/1909,NOT
myerh103,Myers,Henry C.,Henry,08/20/1881,NOT
myerj001,Myers,James Xavier,Jimmy,04/06/1996,NOT
myerj101,Myers,Joseph William,Joseph,10/07/1905,NOT
myerl101,Myers,Lynnwood Lincoln,Lynn,07/13/1938,NOT
myerm001,Myers,Michael Stanley,Mike,04/25/1995,NOT
myerr001,Myers,Randall Kirk,Randy,10/06/1985,NOT
myerr002,Myers,Rodney Luther,Rodney,04/03/1996,NOT
myerr003,Myers,Roderick Demond,Rod,06/21/1996,NOT
myerr101,Myers,Richard,Richie,04/21/1956,NOT
myerw001,Myers,William Bradford,Wil,06/18/2013,NOT
myeta001,Myette,Aaron Kenneth,Aaron,09/07/1999,NOT
myrib101,Myrick,Robert Howard,Bob,05/28/1976,NOT
myrob001,Myrow,Brian Shawn,Brian,09/06/2005,NOT
nabhc001,Nabholz,Christopher William,Chris,06/11/1990,NOT
naboj101,Nabors,Herman John,Jack,08/09/1915,NOT
nadyx001,Nady,Xavier Clifford,Xavier,09/30/2000,NOT
naeht001,Naehring,Timothy James,Tim,07/15/1990,NOT
nageb101,Nagel,William Taylor,Bill,04/20/1939,NOT
nagec001,Nageotte,Clinton Scott,Clint,06/01/2004,NOT
nagel101,Nagelsen,Louis Marcellus,Lou,09/10/1912,NOT
nager101,Nagelson,Russell Charles,Russ,09/11/1968,NOT
naglj101,Nagle,Walter Harold,Judge,04/26/1911,NOT
naglt101,Nagle,Thomas Edward,Tom,04/22/1890,NOT
nagyc001,Nagy,Charles Harrison,Charles,06/29/1990,NOT
nagym101,Nagy,Michael Timothy,Mike,04/21/1969,NOT
nagys101,Nagy,Stephen,Steve,04/20/1947,NOT
nahes101,Nahem,Samuel Ralph,Sam,10/02/1938,NOT
nahob001,Nahorodny,William Gerard,Bill,09/27/1976,NOT
nakam001,Nakamura,Micheal Yoshihide,Micheal,06/07/2003,NOT
nakan001,Nakamura,Norihiro,Norihiro,04/10/2005,NOT
naktp101,Naktenis,Peter Ernest,Pete,06/13/1936,NOT
nalef101,Naleway,Frank,Frank,09/16/1924,NOT
nancd101,Nance,William Gideon,Kid,08/19/1897,NOT
nancs001,Nance,Joseph Shane,Shane,08/24/2002,NOT
nanct001,Nance,Thomas Andrew,Tommy,05/17/2021,
napib101,Napier,Skelton Leroy,Buddy,08/14/1912,NOT
napla101,Naples,Aloysius Francis,Al,06/25/1949,NOT
napod101,Napoleon,Daniel,Danny,04/14/1965,NOT
napom001,Napoli,Michael Anthony,Mike,05/04/2006,NOT
naqut001,Naquin,Tyler Wesley,Tyler,04/05/2016,NOT
narag101,Naranjo,Lazaro Ramon Gonzalo,Cholly,07/08/1956,NOT
narah101,Naragon,Harold Richard,Hal,09/23/1951,NOT
narlb101,Narleski,William Edward,Bill,04/18/1929,NOT
narlr101,Narleski,Raymond Edmond,Ray,04/17/1954,NOT
narrj001,Narron,Jerry Austin,Jerry,04/13/1979,NOT
narrs001,Narron,Samuel Franklin,Sam,07/30/2004,NOT
narrs101,Narron,Samuel Woody,Sam,09/15/1935,NOT
narub101,Narum,Leslie Ferdinand,Buster,04/14/1963,NOT
narvc001,Narveson,Christopher Gregg,Chris,09/08/2006,NOT
narvo001,Narvaez,Omar David (Beltran),Omar,07/17/2016,NOT
nashb101,Nash,William Mitchell,Billy,08/05/1884,NOT
nashc101,Nash,Charles Francis,Cotton,09/01/1967,NOT
nashj101,Nash,James Edwin,Jim,07/03/1966,NOT
nashk101,Nash,Kenneth Leland,Ken,07/04/1912,NOT
nastp101,Nastu,Philip,Phil,09/15/1978,NOT
natab001,Natal,Robert Marcel,Bob,07/18/1992,NOT
nathj001,Nathan,Joseph Michael,Joe,04/21/1999,NOT
natij001,Nation,Joseph Paul,Joey,09/23/2000,NOT
natop101,Naton,Peter Alphonsus,Pete,06/16/1953,NOT
naugp001,Naughton,Patrick Joseph,Packy,08/08/2021,
nauld001,Naulty,Daniel Donovan,Dan,04/02/1996,NOT
navab001,Navarreto,Brian Eduardo,Brian,08/23/2020,
navad001,Navarro,Dioner Favian (Vivas),Dioner,09/07/2004,NOT
navad002,Nava,Daniel James,Daniel,06/12/2010,NOT
navae001,Navarro,Efren,Efren,09/02/2011,NOT
navaj001,Navarro,Jaime (Cintron),Jaime,06/20/1989,NOT
navaj101,Navarro,Julio (Ventura),Julio,09/03/1962,NOT
navao001,Navarro,Oswaldo Ramses,Oswaldo,09/09/2006,NOT
navar001,Navarro,Reynaldo L.,Rey,04/24/2015,NOT
navas101,Nava,Vincent P.,Sandy,05/05/1882,NOT
navat001,Navarro,Norberto (Rodriguez),Tito,09/06/1993,NOT
navay001,Navarro,Yamaico (Perez),Yamaico,08/20/2010,NOT
nayle101,Naylor,Earl Eugene,Earl,04/15/1942,NOT
naylj001,Naylor,Joshua-Douglas James,Josh,05/24/2019,
naylr101,Naylor,Roleine Cecil,Rollie,09/14/1917,NOT
naymm101,Naymick,Michael John,Mike,09/24/1939,NOT
neagd001,Neagle,Dennis Edward,Denny,07/27/1991,NOT
neagj101,Neagle,John Henry,Jack,07/08/1879,NOT
nealb001,Neal,Blaine,Blaine,09/03/2001,NOT
nealc101,Neal,Charles Lenard,Charlie,04/17/1956,NOT
nealg101,Neale,Alfred Earle,Greasy,04/12/1916,NOT
nealj101,Nealon,James Joseph,Joe,04/12/1906,NOT
nealj102,Neale,Joseph Hunt,Joe,06/21/1886,NOT
nealo101,Neal,Theophilus Fountain,Offa,09/30/1905,NOT
nealt001,Neal,Thomas Joseph,Thomas,09/02/2012,NOT
nealz001,Neal,Zachary Sheridan,Zach,05/11/2016,NOT
neccr101,Necciai,Ronald Andrew,Ron,08/10/1952,NOT
needt101,Needham,Thomas Joseph,Tom,05/12/1904,NOT
neelt001,Neel,Troy Lee,Troy,05/30/1992,NOT
neemc101,Neeman,Calvin Amandus,Cal,04/16/1957,NOT
neffd101,Neff,Douglas Williams,Doug,06/26/1914,NOT
negrk001,Negron,Kristopher David,Kristopher,06/07/2012,NOT
negrr101,Negray,Ronald Alvin,Ron,09/14/1952,NOT
nehej101,Neher,James Gilmore,Jim,09/10/1912,NOT
nehfa101,Nehf,Arthur Neukom,Art,08/13/1915,NOT
neibg101,Neibauer,Gary Wayne,Gary,04/12/1969,NOT
neidj001,Neidlinger,James Llewellyn,Jim,08/01/1990,NOT
neidn001,Neidert,Nicholas William,Nick,07/25/2020,
neiga101,Neiger,Alvin Edward,Al,07/30/1960,NOT
neigb101,Neighbors,Robert Otis,Bob,09/16/1939,NOT
neigc101,Neighbors,Cecil Fleming,Cy,04/29/1908,NOT
neilm001,Neill,Michael Robert,Mike,07/27/1998,NOT
neilt101,Neill,Thomas White,Tommy,09/10/1946,NOT
neisb101,Neis,Bernard Edmund,Bernie,04/14/1920,NOT
neite101,Neitzke,Ernest Frederick,Ernie,06/02/1921,NOT
nekob101,Nekola,Francis Joseph,Bots,07/19/1929,NOT
nelsa101,Nelson,Andrew Anthony,Andy,05/26/1908,NOT
nelsb001,Nelson,Bryant Lawrence,Bry,05/14/2002,NOT
nelsb002,Nelson,John Bradley,Brad,09/01/2008,NOT
nelsb101,Nelson,William F.,Bill,09/03/1884,NOT
nelsc001,Nelson,Christopher L.,Chris,06/19/2010,NOT
nelsc101,Nelson,John W.,Candy,06/11/1872,NOT
nelsd101,Nelson,David Earl,Dave,04/11/1968,NOT
nelse101,Nelson,George Emmett,Emmett,06/24/1935,NOT
nelsg001,Nelson,Wayland Eugene,Gene,05/04/1981,NOT
nelsj001,Nelson,Jeffrey Allan,Jeff,04/16/1992,NOT
nelsj002,Nelson,Joseph George,Joe,06/13/2001,NOT
nelsj003,Nelson,John Clark,John,09/07/2006,NOT
nelsj004,Nelson,James Jacob,Jimmy,09/06/2013,NOT
nelsj101,Nelson,James Victor,Jamie,07/21/1983,NOT
nelsj102,Nelson,James Lorin,Jim,05/30/1970,NOT
nelsk001,Nelson,Kyle,Kyle,09/10/2020,
nelsl101,Nelson,Lynn Bernard,Lynn,04/18/1930,NOT
nelsl102,Nelson,Luther Martin,Luke,05/25/1919,NOT
nelsm101,Nelson,Melvin Frederick,Mel,09/27/1960,NOT
nelsn001,Nelson,Nicholas B.,Nick,08/01/2020,
nelsr001,Nelson,Ricky Lee,Ricky,05/17/1983,NOT
nelsr002,Nelson,Robert Augustus,Rob,09/09/1986,NOT
nelsr101,Nelson,Roger Eugene,Roger,09/09/1967,NOT
nelsr102,Nelson,Raymond,Ray,05/06/1901,NOT
nelsr103,Nelson,Glenn Richard,Rocky,04/27/1949,NOT
nelsr104,Nelson,Albert Francis,Red,09/09/1910,NOT
nelst101,Nelson,Thomas Cousineau,Tommy,04/17/1945,NOT
nelst102,Nelson,Robert Sidney,Tex,06/22/1955,NOT
nen-d101,Nen,Richard Leroy,Dick,09/18/1963,NOT
nen-r001,Nen,Robert Allen,Robb,04/10/1993,NOT
nerih001,Neris,Hector,Hector,08/05/2014,NOT
nesba001,Nesbitt,Angel Ladimir,Angel,04/08/2015,NOT
neshp001,Neshek,Patrick John,Pat,07/07/2006,NOT
nessj101,Ness,John Charles,Jack,05/09/1911,NOT
nettg001,Nettles,Graig,Graig,09/06/1967,NOT
nettj101,Nettles,James William,Jim,09/07/1970,NOT
nettm101,Nettles,Morris,Morris,04/26/1974,NOT
netzm101,Netzel,Miles Albion,Milo,09/16/1909,NOT
neubh101,Neubauer,Harold Charles,Hal,07/12/1925,NOT
neuet101,Neuer,John Stein,Tacks,08/28/1907,NOT
neugn001,Neugebauer,Nickolas Donald,Nick,08/19/2001,NOT
neu-m001,Neu,Michael David,Michael,04/09/2003,NOT
neumd101,Neumeier,Daniel George,Dan,09/08/1972,NOT
neunj101,Neun,John Henry,Johnny,04/14/1925,NOT
neu-o101,Neu,Otto Adam,Otto,07/10/1917,NOT
neuss001,Neuse,Sheldon Lynn,Sheldon,08/30/2019,
neved001,Neverauskas,Dovydas,Dovydas,04/24/2017,NOT
nevee101,Nevers,Ernest Alonzo,Ernie,04/26/1926,NOT
nevee102,Nevel,Ernie Wyre,Ernie,09/26/1950,NOT
nevia101,Nevin,Alexander Brown,Al,05/06/1873,NOT
nevip001,Nevin,Phillip Joseph,Phil,06/11/1995,NOT
nevit001,Nevin,Tyler,Tyler,05/29/2021,
newbj001,Newberry,Christopher Jake,Jake,08/20/2018,NOT
newcd101,Newcombe,Donald,Don,05/20/1949,NOT
newcs001,Newcomb,Sean William,Sean,06/10/2017,NOT
newej101,Newell,John A.,John,07/22/1891,NOT
newet001,Newell,Thomas Dean,Tom,09/09/1987,NOT
newet101,Newell,George Washington,George,08/08/1877,NOT
newfm001,Newfield,Marc Alexander,Marc,07/06/1993,NOT
newhd001,Newhan,David Matthew,David,06/04/1999,NOT
newhd101,Newhauser,Donald Louis,Don,06/15/1972,NOT
newhh101,Newhouser,Harold,Hal,09/29/1939,HOF
newkf101,Newkirk,Floyd Elmo,Floyd,08/21/1934,NOT
newkj101,Newkirk,Joel Ivan,Joel,08/20/1919,NOT
newlm101,Newlin,Maurice Milton,Maury,09/20/1940,NOT
newma001,Newman,Albert Dwayne,Al,06/14/1985,NOT
newma002,Newman,Alan Spencer,Alan,05/14/1999,NOT
newmc101,Newman,Charles,Charlie,07/11/1892,NOT
newmf101,Newman,Frederick William,Fred,09/16/1962,NOT
newmj001,Newman,Jeffrey Lynn,Jeff,06/30/1976,NOT
newmj002,Newman,Joshua Paul,Josh,09/12/2007,NOT
newmk001,Newman,Kevin Bradley,Kevin,08/16/2018,NOT
newmr101,Newman,Raymond Francis,Ray,05/16/1971,NOT
newnp101,Newnam,Robert Albert,Pat,05/29/1910,NOT
newsb101,Newsom,Louis Norman,Bobo,09/11/1929,NOT
newsd101,Newsome,Heber Hampton,Dick,04/25/1941,NOT
newsl001,Newsome,Ljay Wyatt,Ljay,08/20/2020,
newss101,Newsome,Lamar Ashby,Skeeter,04/19/1935,NOT
newsw001,Newson,Warren Dale,Warren,05/29/1991,NOT
newtd101,Newton,Eustace James,Doc,04/27/1900,NOT
ngoeg001,Ngoepe,Mpho' Gift,Gift,04/26/2017,NOT
niarg101,Niarhos,Constantine Gregory,Gus,06/09/1946,NOT
nicaj001,Nicasio,Juan Ramon,Juan,05/28/2011,NOT
nicha101,Nichols,Arthur Francis,Art,09/16/1898,NOT
nicha102,Nichols,Alfred Henry,Al,04/24/1875,NOT
nichb001,Nicholas,Brett James,Brett,04/11/2016,NOT
nichb101,Nicholson,William Beck,Bill,06/13/1936,NOT
nichc001,Nichols,Carl Edward,Carl,09/14/1986,NOT
nichc002,Nichting,Christopher Thomas,Chris,05/15/1995,NOT
nichc101,Nichols,"Chester Raymond, Sr.",Chet,07/30/1926,NOT
nichc102,Nichols,"Chester Raymond, Jr.",Chet,04/19/1951,NOT
nichd101,Nicholson,David Lawrence,Dave,05/24/1960,NOT
nichd102,Nichols,Dolan Levon,Dolan,04/15/1958,NOT
nichd103,Nicholas,Donald Leigh,Don,04/16/1952,NOT
nichf101,Nicholson,Fred,Fred,04/11/1917,NOT
nichf102,Nicholson,Frank Collins,Frank,09/06/1912,NOT
nichk001,Nicholson,Kevin Ronald,Kevin,06/23/2000,NOT
nichk101,Nichols,Charles Augustus,Kid,04/23/1890,HOF
nicho101,Nicholson,Ovid Edward,Ovid,09/17/1912,NOT
nichp101,Nicholson,Thomas Clark,Parson,09/14/1888,NOT
nichr001,Nichols,Thomas Reid,Reid,09/16/1980,NOT
nichr002,Nichols,Rodney Lea,Rod,07/30/1988,NOT
nichr101,Nichols,Roy,Roy,05/06/1944,NOT
nichs101,Nicholls,Simon Burdette,Simon,09/18/1903,NOT
nichs102,Nicholl,Samuel Anderson,Sam,10/05/1888,NOT
nicht101,Nichols,Frederick C.,Tricky,04/19/1875,NOT
nickd001,Nickle,Douglas Alan,Doug,09/18/2000,NOT
nickm001,Nickeas,Michael James,Mike,09/04/2010,NOT
nicog101,Nicol,George Edward,George,09/23/1890,NOT
nicoh101,Nicol,Hugh N.,Hugh,05/03/1881,NOT
nicoj001,Nicolino,Justin Brian,Justin,06/20/2015,NOT
nicos001,Nicosia,Steven Richard,Steve,07/08/1978,NOT
nidot001,Nido,Tomas E,Tomas,09/13/2017,NOT
niebc101,Niebergall,Charles Arthur,Charlie,06/17/1921,NOT
niedd001,Nied,David Glen,David,09/01/1992,NOT
niedt001,Niedenfuer,Thomas Edward,Tom,08/15/1981,NOT
nieha101,Niehaus,Albert Bernard,Al,04/22/1925,NOT
niehb101,Niehoff,John Albert,Bert,10/04/1913,NOT
niehd101,Niehaus,Richard J.,Dick,09/09/1913,NOT
niekj001,Niekro,Joseph Franklin,Joe,04/16/1967,NOT
niekl001,Niekro,Lance Joseph,Lance,09/05/2003,NOT
niekp001,Niekro,Philip Henry,Phil,04/15/1964,HOF
nielj001,Nielsen,Gerald Arthur,Jerry,07/12/1992,NOT
nielm101,Nielsen,Milton Robert,Milt,09/27/1949,NOT
niels001,Nielsen,Jeffrey Scott,Scott,07/07/1986,NOT
niema101,Niemiec,Alfred Joseph,Al,09/19/1934,NOT
niemb101,Nieman,Robert Charles,Bob,09/14/1951,NOT
niemb102,Nieman,Elmer Leroy,Butch,05/02/1943,NOT
niemj001,Niemann,Jeffrey Warren,Jeff,04/13/2008,NOT
niemj101,Niemes,Jacob Leland,Jack,05/30/1943,NOT
niemr001,Niemann,Randal Harold,Randy,05/20/1979,NOT
niesc101,Nieson,Charles Bassett,Chuck,09/18/1964,NOT
niesj001,Niese,Jonathon Joseph,Jon,09/02/2008,NOT
nieta001,Nieto,Adrian,Adrian,04/02/2014,NOT
niett001,Nieto,Thomas Andrew,Tom,05/10/1984,NOT
nieuk001,Nieuwenhuis,Kirk Robert,Kirk,04/07/2012,NOT
nievf001,Nieve,Fernando Alexis,Fernando,04/04/2006,NOT
nievj001,Nieves,Juan Manuel (Cruz),Juan,04/10/1986,NOT
nievj002,Nieves,Jose Miguel (Pinto),Jose,08/07/1998,NOT
nievm001,Nieves,Melvin (Ramos),Melvin,09/01/1992,NOT
nievw001,Nieves,Wilbert,Wil,07/21/2002,NOT
ni--f001,Ni,Fu-Te,Fu-Te,06/29/2009,NOT
niggj101,Niggeling,John Arnold,Johnny,04/30/1938,NOT
nilat101,Niland,Thomas James,Tom,04/19/1896,NOT
nileb101,Niles,William E.,Bill,05/13/1895,NOT
nileh101,Niles,Herbert Clyde,Harry,04/24/1906,NOT
nillr101,Nill,George Charles,Rabbit,09/27/1904,NOT
nilsd001,Nilsson,David Wayne,Dave,05/18/1992,NOT
nimmb001,Nimmo,Brandon Tate,Brandon,06/26/2016,NOT
nippa001,Nipper,Albert Samuel,Al,09/06/1983,NOT
nippd001,Nippert,Dustin David,Dustin,09/08/2005,NOT
nippm101,Nippert,Merlin Lee,Merlin,09/12/1962,NOT
niscr101,Nischwitz,Ronald Lee,Ron,09/04/1961,NOT
nisht001,Nishioka,Tsuyoshi,Tsuyoshi,04/01/2011,NOT
nitco101,Nitcholas,Otho James,Otho,04/18/1945,NOT
nitkc001,Nitkowski,Christopher John,C.J.,06/03/1995,NOT
nittv001,Nittoli,Michael Vincent,Vinny,06/23/2021,
nivar001,Nivar,Ramon A.,Ramon,07/30/2003,NOT
nix-j001,Nix,Jayson Truitt Edward,Jayson,04/01/2008,NOT
nix-j002,Nix,Jacob James,Jacob,08/10/2018,NOT
nix-l001,Nix,Laynce Michael,Laynce,07/10/2003,NOT
nixoa101,Nixon,Albert Richard,Al,09/04/1915,NOT
nixod001,Nixon,Robert Donell,Donell,04/07/1987,NOT
nixoo001,Nixon,Otis Junior,Otis,09/09/1983,NOT
nixor101,Nixon,Russell Eugene,Russ,04/20/1957,NOT
nixot001,Nixon,Christopher Trotman,Trot,09/21/1996,NOT
